time	V(To_Dekoder,N002)
2.584354274271381e-002	1.409973e+000
2.585114372222899e-002	1.738464e+000
2.585944096861165e-002	1.959778e+000
2.586951494108741e-002	2.107819e+000
2.588114391989860e-002	2.193237e+000
2.589627649887554e-002	2.240784e+000
2.591519105971047e-002	2.261688e+000
2.594190524028764e-002	2.269043e+000
2.598050785539477e-002	2.270752e+000
2.604888884727010e-002	2.271088e+000
2.624373414717908e-002	2.271820e+000
2.624900000000000e-002	2.271790e+000
2.624901275194579e-002	2.271820e+000
2.624903825583736e-002	2.271820e+000
2.624907683091171e-002	2.271759e+000
2.624910767690981e-002	2.271759e+000
2.624914433246284e-002	2.271729e+000
2.624920044400766e-002	2.271637e+000
2.624928242580064e-002	2.271484e+000
2.624932691224292e-002	2.271423e+000
2.624937088582730e-002	2.271301e+000
2.624941919991200e-002	2.271179e+000
2.624947045983120e-002	2.270996e+000
2.624952016500884e-002	2.270813e+000
2.624957572930458e-002	2.270569e+000
2.624963603838875e-002	2.270294e+000
2.624971150267126e-002	2.269867e+000
2.624979819277532e-002	2.269257e+000
2.624991171164218e-002	2.268311e+000
2.625004142197131e-002	2.266998e+000
2.625021539353306e-002	2.264893e+000
2.625041552525968e-002	2.261871e+000
2.625069092288160e-002	2.256836e+000
2.625101130542382e-002	2.249603e+000
2.625146284303623e-002	2.236969e+000
2.625202633174174e-002	2.217499e+000
2.625269774139380e-002	2.189392e+000
2.625334246289046e-002	2.157593e+000
2.625397814323981e-002	2.121521e+000
2.625463332190053e-002	2.079620e+000
2.625542369635713e-002	2.023254e+000
2.625639606930949e-002	1.946930e+000
2.625744117021811e-002	1.858337e+000
2.625807095544686e-002	1.802185e+000
2.625828750146688e-002	1.782257e+000
2.625856690795997e-002	1.756165e+000
2.625900000000000e-002	1.715363e+000
2.625900404722025e-002	1.714966e+000
2.625901214166075e-002	1.714203e+000
2.625912546382781e-002	1.703491e+000
2.625925497487588e-002	1.691284e+000
2.625951399697202e-002	1.667236e+000
2.626003204116430e-002	1.620209e+000
2.626106812954886e-002	1.530273e+000
2.626314030631797e-002	1.361389e+000
2.626486469678779e-002	1.231567e+000
2.626664932975459e-002	1.108398e+000
2.626819825427976e-002	1.009430e+000
2.626931827354628e-002	9.429321e-001
2.627072290247938e-002	8.651123e-001
2.627214756449958e-002	7.911072e-001
2.627329437326138e-002	7.350769e-001
2.627410992790871e-002	6.972656e-001
2.627477439001713e-002	6.678162e-001
2.627541921366288e-002	6.403503e-001
2.627600092916200e-002	6.164551e-001
2.627654250189165e-002	5.950317e-001
2.627715851674982e-002	5.715332e-001
2.627780656571181e-002	5.478821e-001
2.627862849322167e-002	5.192871e-001
2.627957880489496e-002	4.881897e-001
2.628096625260125e-002	4.463501e-001
2.628290859919340e-002	3.945007e-001
2.628641981761243e-002	3.174438e-001
2.629241536988081e-002	2.172852e-001
2.629880615405501e-002	1.418762e-001
2.630488179807968e-002	9.390259e-002
2.631059443904740e-002	6.369019e-002
2.631637640472107e-002	4.296875e-002
2.632214529187628e-002	2.883911e-002
2.632796033941640e-002	1.910400e-002
2.633368455325632e-002	1.257324e-002
2.633937951924303e-002	8.087158e-003
2.634495880098001e-002	5.096436e-003
2.635043665363780e-002	3.082275e-003
2.635570311022195e-002	1.678467e-003
2.636068913876406e-002	7.324219e-004
2.636439491661955e-002	2.441406e-004
2.636803641754196e-002	-1.831055e-004
2.637168151806170e-002	-4.882813e-004
2.637626737794371e-002	-7.629395e-004
2.638206363008033e-002	-1.037598e-003
2.638908646085278e-002	-1.220703e-003
2.639737861078997e-002	-1.342773e-003
2.640724008585203e-002	-1.464844e-003
2.641914317118196e-002	-1.525879e-003
2.645295316959528e-002	-1.556396e-003
2.664563186043082e-002	-1.434326e-003
2.665600000000000e-002	-1.434326e-003
2.665602273914535e-002	-1.434326e-003
2.665606821743605e-002	-1.434326e-003
2.665614366231958e-002	-1.312256e-003
2.665622282710754e-002	-1.190186e-003
2.665635633365305e-002	-7.934570e-004
2.665645880738032e-002	-3.356934e-004
2.665658293897597e-002	4.577637e-004
2.665670172785190e-002	1.464844e-003
2.665693930560375e-002	4.180908e-003
2.665728211348615e-002	9.490967e-003
2.665766671360044e-002	1.724243e-002
2.665802738393653e-002	2.651978e-002
2.665852869215830e-002	4.293823e-002
2.665933446246552e-002	7.775879e-002
2.666094600307997e-002	1.703186e-001
2.666278946783543e-002	3.028259e-001
2.666367268159413e-002	3.776855e-001
2.666423357248259e-002	4.306335e-001
2.666519239457080e-002	5.276489e-001
2.666537164730456e-002	5.466919e-001
2.666547660170146e-002	5.579834e-001
2.666553878788125e-002	5.647888e-001
2.666558544941829e-002	5.698242e-001
2.666563409220225e-002	5.751343e-001
2.666567778681003e-002	5.799255e-001
2.666571895831378e-002	5.844116e-001
2.666575722990467e-002	5.885620e-001
2.666579687940398e-002	5.928650e-001
2.666584231377864e-002	5.978088e-001
2.666591476219458e-002	6.056824e-001
2.666600000000000e-002	6.149292e-001
2.666600852378054e-002	6.158447e-001
2.666602557134162e-002	6.177063e-001
2.666605966646379e-002	6.213989e-001
2.666608869342960e-002	6.245117e-001
2.666612910624710e-002	6.288452e-001
2.666618020618004e-002	6.343689e-001
2.666628240604592e-002	6.452942e-001
2.666689560524118e-002	7.088318e-001
2.666771320416820e-002	7.888794e-001
2.666934840202224e-002	9.342957e-001
2.667261879773031e-002	1.176422e+000
2.667915958914646e-002	1.540802e+000
2.668657939592854e-002	1.817719e+000
2.669585446440530e-002	2.021881e+000
2.670592294047159e-002	2.141327e+000
2.671910227334981e-002	2.215149e+000
2.673476062396309e-002	2.251007e+000
2.675655330374558e-002	2.266571e+000
2.678554255251561e-002	2.271271e+000
2.683278581180991e-002	2.272186e+000
2.707796824868075e-002	2.273041e+000
2.708200000000000e-002	2.273071e+000
2.708201001963417e-002	2.273071e+000
2.708203005890253e-002	2.273041e+000
2.708207013743923e-002	2.273041e+000
2.708210104503896e-002	2.273010e+000
2.708213597272543e-002	2.272980e+000
2.708218334244490e-002	2.272919e+000
2.708227808188385e-002	2.272766e+000
2.708232255041576e-002	2.272675e+000
2.708236644525641e-002	2.272552e+000
2.708241998007140e-002	2.272430e+000
2.708246881263527e-002	2.272247e+000
2.708252000252482e-002	2.272095e+000
2.708257624309438e-002	2.271851e+000
2.708263920826702e-002	2.271545e+000
2.708271793570283e-002	2.271057e+000
2.708280849832497e-002	2.270447e+000
2.708292778129970e-002	2.269409e+000
2.708306290925585e-002	2.268005e+000
2.708324656900250e-002	2.265656e+000
2.708345503908438e-002	2.262421e+000
2.708374680661401e-002	2.256897e+000
2.708408063407186e-002	2.249023e+000
2.708456033519460e-002	2.234894e+000
2.708523715245378e-002	2.210175e+000
2.708591905415789e-002	2.180023e+000
2.708659598647382e-002	2.144745e+000
2.708722219305995e-002	2.107452e+000
2.708794293138473e-002	2.059265e+000
2.708877396413995e-002	1.997467e+000
2.708992862453807e-002	1.903107e+000
2.709099546696302e-002	1.810120e+000
2.709118487529135e-002	1.792908e+000
2.709156369194802e-002	1.757538e+000
2.709200000000000e-002	1.716461e+000
2.709200425698641e-002	1.716064e+000
2.709201277095925e-002	1.715240e+000
2.709213196657894e-002	1.703979e+000
2.709226819014431e-002	1.691193e+000
2.709254063727503e-002	1.665894e+000
2.709308553153648e-002	1.616577e+000
2.709417532005937e-002	1.522461e+000
2.709635489710517e-002	1.346436e+000
2.709821612371630e-002	1.208282e+000
2.710017802303399e-002	1.076263e+000
2.710220448439910e-002	9.514465e-001
2.710346932486504e-002	8.800049e-001
2.710512548519078e-002	7.937622e-001
2.710663209426852e-002	7.204590e-001
2.710745860125400e-002	6.826172e-001
2.710810771616756e-002	6.543884e-001
2.710872141293159e-002	6.286926e-001
2.710916451018327e-002	6.107483e-001
2.710970570196717e-002	5.895386e-001
2.711031544965010e-002	5.665588e-001
2.711104226531100e-002	5.403442e-001
2.711186422031875e-002	5.122070e-001
2.711296810831419e-002	4.768372e-001
2.711444014822027e-002	4.338074e-001
2.711680437726475e-002	3.737488e-001
2.712090160188626e-002	2.892456e-001
2.712649645343871e-002	2.018127e-001
2.713231499975941e-002	1.375427e-001
2.713854135605963e-002	9.072876e-002
2.714424992593345e-002	6.167603e-002
2.715017496233097e-002	4.135132e-002
2.715586972284549e-002	2.804565e-002
2.716176837163152e-002	1.864624e-002
2.716747445553069e-002	1.245117e-002
2.717327923435823e-002	8.148193e-003
2.717890842170495e-002	5.279541e-003
2.718455216130509e-002	3.326416e-003
2.718999327733730e-002	1.998901e-003
2.719531330716729e-002	1.113892e-003
2.720029952568791e-002	5.035400e-004
2.720409960842681e-002	1.831055e-004
2.720774015729043e-002	-7.629395e-005
2.721138533787717e-002	-2.746582e-004
2.721570165824638e-002	-4.425049e-004
2.722140158756889e-002	-6.103516e-004
2.722812705983924e-002	-7.324219e-004
2.723627403762481e-002	-8.239746e-004
2.724570181511202e-002	-8.850098e-004
2.727120406834178e-002	-9.155273e-004
2.748294955213267e-002	-7.019043e-004
2.748900000000000e-002	-7.019043e-004
2.748901331484025e-002	-7.019043e-004
2.748903994452074e-002	-7.019043e-004
2.748909320388174e-002	-6.561279e-004
2.748916899462625e-002	-5.493164e-004
2.748928081129436e-002	-2.899170e-004
2.748940702979745e-002	1.831055e-004
2.748952704090022e-002	8.392334e-004
2.748963975411904e-002	1.663208e-003
2.748980402189838e-002	3.280640e-003
2.749011510164429e-002	7.369995e-003
2.749041303743601e-002	1.251221e-002
2.749077396876822e-002	2.049255e-002
2.749116301536002e-002	3.129578e-002
2.749174375979235e-002	5.172729e-002
2.749264048164367e-002	9.359741e-002
2.749443392534632e-002	2.039795e-001
2.749631329726978e-002	3.444366e-001
2.749682781795854e-002	3.920135e-001
2.749762794482996e-002	4.695892e-001
2.749785614340278e-002	4.930573e-001
2.749831254054841e-002	5.410004e-001
2.749850663851181e-002	5.617828e-001
2.749861180407320e-002	5.732117e-001
2.749866415351791e-002	5.789032e-001
2.749870494342580e-002	5.833588e-001
2.749874324782080e-002	5.875397e-001
2.749878601960383e-002	5.921936e-001
2.749882459755457e-002	5.963898e-001
2.749887627755964e-002	6.020050e-001
2.749889663998984e-002	6.042175e-001
2.749893736485025e-002	6.086426e-001
2.749900000000000e-002	6.154327e-001
2.749900626351497e-002	6.161194e-001
2.749901879054493e-002	6.174927e-001
2.749904384460483e-002	6.201935e-001
2.749907097059821e-002	6.231232e-001
2.749910584903485e-002	6.269073e-001
2.749914928765299e-002	6.315765e-001
2.749922759685473e-002	6.399841e-001
2.750020572351119e-002	7.404022e-001
2.750132358254714e-002	8.459778e-001
2.750355930061905e-002	1.031601e+000
2.750803073676287e-002	1.326309e+000
2.751579952001580e-002	1.692047e+000
2.752351578636355e-002	1.921524e+000
2.753368198944463e-002	2.089813e+000
2.754444936913196e-002	2.181610e+000
2.755941460388989e-002	2.237305e+000
2.757682622576009e-002	2.261490e+000
2.760258615660871e-002	2.270844e+000
2.763716219895241e-002	2.273148e+000
2.769967913513299e-002	2.273544e+000
2.790546572601521e-002	2.274200e+000
2.791500000000000e-002	2.274246e+000
2.791504195866514e-002	2.274231e+000
2.791512587599543e-002	2.274155e+000
2.791516625863020e-002	2.274124e+000
2.791520593839446e-002	2.274063e+000
2.791525191331939e-002	2.273987e+000
2.791530571150807e-002	2.273880e+000
2.791535164209160e-002	2.273788e+000
2.791540287608439e-002	2.273651e+000
2.791545254739881e-002	2.273483e+000
2.791550219740405e-002	2.273331e+000
2.791555907805647e-002	2.273102e+000
2.791561942045642e-002	2.272812e+000
2.791569861292714e-002	2.272354e+000
2.791578427923856e-002	2.271790e+000
2.791590496092242e-002	2.270782e+000
2.791603168917264e-002	2.269516e+000
2.791621768959236e-002	2.267227e+000
2.791641200344499e-002	2.264297e+000
2.791670620926404e-002	2.258789e+000
2.791708007023811e-002	2.249893e+000
2.791770306372529e-002	2.230743e+000
2.791851253726147e-002	2.199448e+000
2.791919998928334e-002	2.167007e+000
2.791988042770890e-002	2.129410e+000
2.792050680171849e-002	2.090134e+000
2.792128350177847e-002	2.035782e+000
2.792219726844746e-002	1.964630e+000
2.792365998638025e-002	1.841248e+000
2.792404913544233e-002	1.806641e+000
2.792422170187583e-002	1.790756e+000
2.792456683474284e-002	1.758530e+000
2.792500000000000e-002	1.717773e+000
2.792500461273741e-002	1.717346e+000
2.792501383821222e-002	1.716461e+000
2.792517989675882e-002	1.700787e+000
2.792534595530543e-002	1.685264e+000
2.792551201385203e-002	1.669892e+000
2.792567807239864e-002	1.654670e+000
2.792584413094524e-002	1.639599e+000
2.792601018949185e-002	1.624679e+000
2.792617624803845e-002	1.609909e+000
2.792735710881431e-002	1.508896e+000
2.792971883036602e-002	1.321487e+000
2.793197136127764e-002	1.158966e+000
2.793416417567277e-002	1.017502e+000
2.793658657869324e-002	8.769989e-001
2.793833074708574e-002	7.850494e-001
2.793955086421509e-002	7.256622e-001
2.794033608545792e-002	6.896362e-001
2.794099749404670e-002	6.606445e-001
2.794162866231992e-002	6.340027e-001
2.794206986735386e-002	6.160278e-001
2.794260608675197e-002	5.948944e-001
2.794321626410835e-002	5.717316e-001
2.794394126357661e-002	5.453644e-001
2.794476288366159e-002	5.170441e-001
2.794586354905563e-002	4.815216e-001
2.794733288618402e-002	4.382477e-001
2.794968722180807e-002	3.779755e-001
2.795377109718510e-002	2.929993e-001
2.795936912394031e-002	2.047729e-001
2.796520180584642e-002	1.397552e-001
2.797144146998474e-002	9.246826e-002
2.797716749482244e-002	6.314087e-002
2.798311722814164e-002	4.261780e-002
2.798884886810611e-002	2.915955e-002
2.799480301872664e-002	1.968384e-002
2.800058860201521e-002	1.342773e-002
2.800651388587689e-002	9.094238e-003
2.801231688644337e-002	6.210327e-003
2.801822494649312e-002	4.211426e-003
2.802405167587152e-002	2.868652e-003
2.802995993131189e-002	1.968384e-003
2.803582080293514e-002	1.358032e-003
2.804175892621102e-002	9.460449e-004
2.804769380217196e-002	6.561279e-004
2.805373476891359e-002	4.882813e-004
2.805985193823438e-002	3.662109e-004
2.806617097990185e-002	2.746582e-004
2.807973110230180e-002	1.983643e-004
2.810570590564027e-002	1.831055e-004
2.831200000000000e-002	5.187988e-004
2.832200000000000e-002	5.493164e-004
2.832202289477064e-002	5.493164e-004
2.832206868431193e-002	5.798340e-004
2.832214414991401e-002	6.561279e-004
2.832222346046431e-002	8.087158e-004
2.832235518916145e-002	1.205444e-003
2.832245716311809e-002	1.678467e-003
2.832258102578448e-002	2.441406e-003
2.832269990976121e-002	3.448486e-003
2.832293767771467e-002	6.210327e-003
2.832334412418100e-002	1.255798e-002
2.832369095571643e-002	1.976013e-002
2.832412650223227e-002	3.126526e-002
2.832455376825075e-002	4.544067e-002
2.832535031302104e-002	7.971191e-002
2.832675721895962e-002	1.603394e-001
2.832893675919765e-002	3.183441e-001
2.832998961945504e-002	4.091034e-001
2.833075759503287e-002	4.835663e-001
2.833105114122139e-002	5.139923e-001
2.833124115493219e-002	5.340118e-001
2.833141390868838e-002	5.524902e-001
2.833150787930049e-002	5.626373e-001
2.833156873201817e-002	5.692596e-001
2.833161346853334e-002	5.741425e-001
2.833166261548808e-002	5.795135e-001
2.833170564771130e-002	5.842133e-001
2.833174565908769e-002	5.885773e-001
2.833178352674409e-002	5.926819e-001
2.833182254542989e-002	5.969391e-001
2.833186788837462e-002	6.018677e-001
2.833192605053353e-002	6.082001e-001
2.833200000000000e-002	6.162262e-001
2.833200739494665e-002	6.170349e-001
2.833202218483994e-002	6.186371e-001
2.833205176462653e-002	6.218414e-001
2.833207929251756e-002	6.248169e-001
2.833211675897814e-002	6.288605e-001
2.833216229043745e-002	6.337585e-001
2.833225335335605e-002	6.434937e-001
2.833340185394477e-002	7.604370e-001
2.833471442604617e-002	8.816223e-001
2.833733957024896e-002	1.090286e+000
2.834258985865453e-002	1.415115e+000
2.835019324773675e-002	1.743179e+000
2.835850700990396e-002	1.964386e+000
2.836858647603276e-002	2.112076e+000
2.838024099388046e-002	2.197327e+000
2.839539089205495e-002	2.244690e+000
2.841435530202319e-002	2.265457e+000
2.844112498968980e-002	2.272751e+000
2.847987676356777e-002	2.274429e+000
2.854854849551505e-002	2.274734e+000
2.874301906171029e-002	2.275330e+000
2.874800000000000e-002	2.275345e+000
2.874801221837241e-002	2.275360e+000
2.874803665511724e-002	2.275345e+000
2.874807338565518e-002	2.275314e+000
2.874810237760007e-002	2.275299e+000
2.874813722230998e-002	2.275253e+000
2.874818836806446e-002	2.275192e+000
2.874825449409682e-002	2.275101e+000
2.874829998958891e-002	2.275009e+000
2.874834489549314e-002	2.274918e+000
2.874839784218527e-002	2.274796e+000
2.874844619798741e-002	2.274658e+000
2.874849755496096e-002	2.274475e+000
2.874855296609196e-002	2.274246e+000
2.874861648524996e-002	2.273956e+000
2.874869299367558e-002	2.273514e+000
2.874878478996258e-002	2.272888e+000
2.874889904511449e-002	2.271957e+000
2.874903603081097e-002	2.270569e+000
2.874920971006906e-002	2.268433e+000
2.874942002329758e-002	2.265259e+000
2.874969189858427e-002	2.260223e+000
2.875002567411158e-002	2.252594e+000
2.875046453935554e-002	2.240250e+000
2.875101201513746e-002	2.221191e+000
2.875175337168045e-002	2.189880e+000
2.875240401942165e-002	2.157410e+000
2.875304819588088e-002	2.120346e+000
2.875371528823517e-002	2.077179e+000
2.875452119712306e-002	2.019089e+000
2.875552912494761e-002	1.939590e+000
2.875631712163044e-002	1.873428e+000
2.875642400663436e-002	1.864105e+000
2.875663777664220e-002	1.844940e+000
2.875706531665788e-002	1.806229e+000
2.875714491996863e-002	1.798950e+000
2.875730412659015e-002	1.784210e+000
2.875762253983317e-002	1.754471e+000
2.875800000000000e-002	1.718979e+000
2.875800506047002e-002	1.718506e+000
2.875801518141008e-002	1.717545e+000
2.875819735833098e-002	1.700391e+000
2.875837953525189e-002	1.683422e+000
2.875856171217280e-002	1.666635e+000
2.875874388909371e-002	1.650031e+000
2.875892606601461e-002	1.633610e+000
2.875910824293552e-002	1.617373e+000
2.875929041985643e-002	1.601318e+000
2.876058590018288e-002	1.491898e+000
2.876317686083578e-002	1.292099e+000
2.876641008251401e-002	1.070709e+000
2.876933032421418e-002	8.962708e-001
2.877185204654760e-002	7.632294e-001
2.877306861515181e-002	7.049255e-001
2.877379365631826e-002	6.725006e-001
