time	V(to_dekoder)
5.426199953297533e-003	2.314291e+000
5.426473241773378e-003	2.305651e+000
5.426670202340091e-003	2.298838e+000
5.426842821812675e-003	2.292556e+000
5.426973392715371e-003	2.287676e+000
5.427028327999865e-003	2.285586e+000
5.427104200232785e-003	2.282657e+000
5.427167497194101e-003	2.280173e+000
5.427237045759840e-003	2.277393e+000
5.427312306740749e-003	2.274319e+000
5.427415744077337e-003	2.269985e+000
5.427535054004390e-003	2.264828e+000
5.427689854116923e-003	2.257887e+000
5.427858024861471e-003	2.250026e+000
5.428062798436495e-003	2.240008e+000
5.428277159219610e-003	2.229014e+000
5.428500704834156e-003	2.216983e+000
5.428743062927734e-003	2.203220e+000
5.429118590042500e-003	2.180519e+000
5.429621410953338e-003	2.147778e+000
5.430291262883572e-003	2.100254e+000
5.431135646326180e-003	2.034347e+000
5.432399552131617e-003	1.927468e+000
5.432988784563233e-003	1.874764e+000
5.433175214212860e-003	1.857434e+000
5.433548073512116e-003	1.822081e+000
5.434000000000000e-003	1.778770e+000
5.434008898075157e-003	1.777908e+000
5.434026694225472e-003	1.776183e+000
5.434672440251189e-003	1.715096e+000
5.435318186276908e-003	1.656184e+000
5.435963932302625e-003	1.599447e+000
5.436609678328343e-003	1.544885e+000
5.437255424354060e-003	1.492498e+000
5.437901170379778e-003	1.442285e+000
5.438546916405496e-003	1.394248e+000
5.443102730886149e-003	1.074005e+000
5.444060222203973e-003	1.014679e+000
5.445975204839621e-003	9.084413e-001
5.447041643113661e-003	8.524642e-001
5.447783234033902e-003	8.157054e-001
5.448385032106621e-003	7.870828e-001
5.448962607683791e-003	7.605449e-001
5.449414745088205e-003	7.404389e-001
5.449936631550753e-003	7.179988e-001
5.450535788390252e-003	6.931419e-001
5.451210699588547e-003	6.662809e-001
5.451994586564057e-003	6.366031e-001
5.453029293353668e-003	5.998326e-001
5.454462597468651e-003	5.532154e-001
5.456766828253052e-003	4.880294e-001
5.460972921042801e-003	3.918658e-001
5.466985252103887e-003	2.899802e-001
5.474057695284590e-003	2.078960e-001
5.480547217284272e-003	1.590358e-001
5.487419846771721e-003	1.262943e-001
5.494421069805570e-003	1.052503e-001
5.502367586480075e-003	9.066615e-002
5.510887459302277e-003	8.150064e-002
5.520841193912380e-003	7.564531e-002
5.532173819021843e-003	7.228503e-002
5.546241222555569e-003	7.043875e-002
5.563655221375261e-003	6.958589e-002
5.587395688813378e-003	6.925940e-002
5.621055708937112e-003	6.917446e-002
5.830999999999999e-003	6.916472e-002
5.831031797711545e-003	6.917717e-002
5.831095393134636e-003	6.922530e-002
5.831175133462896e-003	6.934125e-002
5.831262546182060e-003	6.955515e-002
5.831353982777269e-003	6.989038e-002
5.831451879809157e-003	7.038854e-002
5.831564317285370e-003	7.114937e-002
5.831709029396959e-003	7.244436e-002
5.831933107292987e-003	7.513637e-002
5.832274816367696e-003	8.097079e-002
5.832958234517113e-003	9.820490e-002
5.834038016462080e-003	1.378316e-001
5.835387817628950e-003	2.073854e-001
5.837048820978937e-003	3.165918e-001
5.837819736961878e-003	3.758654e-001
5.838114297326807e-003	4.006622e-001
5.838401397007175e-003	4.255984e-001
5.838519518239422e-003	4.359973e-001
5.838674577661646e-003	4.498497e-001
5.838882874592595e-003	4.687854e-001
5.839166454526930e-003	4.952285e-001
5.839619808710115e-003	5.389650e-001
5.840176413370964e-003	5.951689e-001
5.841000000000000e-003	6.815132e-001
5.841082358662903e-003	6.904597e-001
5.841247075988710e-003	7.082093e-001
5.842235379943552e-003	8.099313e-001
5.843553118550008e-003	9.337258e-001
5.846188595762920e-003	1.146764e+000
5.851459550188743e-003	1.477891e+000
5.859149227733678e-003	1.813997e+000
5.867514449114337e-003	2.038656e+000
5.877697565007181e-003	2.188435e+000
5.889437670870933e-003	2.274168e+000
5.904776652889564e-003	2.321605e+000
5.923961130105623e-003	2.342195e+000
5.951207010849682e-003	2.349349e+000
5.990736595431158e-003	2.350982e+000
6.061589001867263e-003	2.351354e+000
6.257000000000000e-003	2.352172e+000
6.257317328635574e-003	2.350187e+000
6.257951985906723e-003	2.343519e+000
6.258504233185916e-003	2.334340e+000
6.258848348599261e-003	2.326563e+000
6.259080574989184e-003	2.320351e+000
6.259255910008896e-003	2.315209e+000
6.259419113344772e-003	2.310169e+000
6.259521459828790e-003	2.306919e+000
6.259575615349331e-003	2.305164e+000
6.259661022020453e-003	2.302345e+000
6.259727617794251e-003	2.300102e+000
6.259797931278696e-003	2.297676e+000
6.259872153986310e-003	2.295047e+000
6.259980648549553e-003	2.291081e+000
6.260104348711011e-003	2.286383e+000
6.260265377424393e-003	2.279984e+000
6.260446508411764e-003	2.272401e+000
6.260674600980682e-003	2.262281e+000
6.260926988619794e-003	2.250361e+000
6.261218482425058e-003	2.235691e+000
6.261843938182224e-003	2.200708e+000
6.262340873895852e-003	2.169695e+000
6.262979658672229e-003	2.126146e+000
6.263770691917636e-003	2.066780e+000
6.264827660098198e-003	1.981344e+000
6.265053135765464e-003	1.962042e+000
6.265504087099997e-003	1.921674e+000
6.266098097330933e-003	1.867286e+000
6.266260014200854e-003	1.852143e+000
6.266583847940697e-003	1.821308e+000
6.266999999999999e-003	1.781313e+000
6.267008827369755e-003	1.780455e+000
6.267026482109268e-003	1.778742e+000
6.267667096943005e-003	1.718038e+000
6.268307711776743e-003	1.659481e+000
6.268948326610481e-003	1.603071e+000
6.269588941444219e-003	1.548808e+000
6.270229556277956e-003	1.496692e+000
6.270870171111695e-003	1.446722e+000
6.271510785945432e-003	1.398900e+000
6.276030399260622e-003	1.080044e+000
6.276996396360740e-003	1.019951e+000
6.278928390560976e-003	9.123279e-001
6.280009453881102e-003	8.553821e-001
6.280763866356048e-003	8.178741e-001
6.281366646342264e-003	7.891260e-001
6.281945128469790e-003	7.624792e-001
6.282404630136767e-003	7.419906e-001
6.282910552573592e-003	7.201734e-001
6.283506385128690e-003	6.953689e-001
6.284161192085697e-003	6.692095e-001
6.284968308397633e-003	6.385105e-001
6.285948822592993e-003	6.034679e-001
6.287370231492825e-003	5.568372e-001
6.289515705555328e-003	4.952834e-001
6.293589938058818e-003	4.003935e-001
6.299624709965654e-003	2.956981e-001
6.306688545721851e-003	2.115523e-001
6.313192846838256e-003	1.612996e-001
6.320021642383424e-003	1.278872e-001
6.327008256036387e-003	1.062943e-001
6.334896079861692e-003	9.136894e-002
6.343375828374679e-003	8.193701e-002
6.353230432023864e-003	7.591515e-002
6.364464031968080e-003	7.243547e-002
6.378337155363229e-003	7.051580e-002
6.395507231276251e-003	6.961840e-002
6.418770548373514e-003	6.926975e-002
6.451646588131572e-003	6.917638e-002
6.664000000000000e-003	6.916472e-002
6.664030941534058e-003	6.917649e-002
6.664092824602175e-003	6.922218e-002
6.664171937564234e-003	6.933473e-002
6.664258594100343e-003	6.954332e-002
6.664351381567926e-003	6.987932e-002
6.664448862259032e-003	7.037141e-002
6.664562718603535e-003	7.113513e-002
6.664700261136777e-003	7.235464e-002
6.664924333555966e-003	7.506590e-002
6.665318124906850e-003	8.202830e-002
6.666105707608620e-003	1.027087e-001
6.667161583576587e-003	1.432020e-001
6.668589510631044e-003	2.193507e-001
6.670169505995915e-003	3.258396e-001
6.670966469406813e-003	3.888105e-001
6.671445374177317e-003	4.303190e-001
6.671610199311376e-003	4.451371e-001
6.671733871752504e-003	4.564018e-001
6.671858284984665e-003	4.678040e-001
6.671984549485503e-003	4.794784e-001
6.672131039964122e-003	4.931974e-001
6.672374507842594e-003	5.163739e-001
6.672630982749753e-003	5.414028e-001
6.673378538168971e-003	6.168672e-001
6.673695498757548e-003	6.503801e-001
6.673999999999999e-003	6.832187e-001
6.674030450124244e-003	6.865415e-001
6.674091350372734e-003	6.931673e-001
6.674943953851599e-003	7.825831e-001
6.675918357827444e-003	8.775696e-001
6.677867165779135e-003	1.047211e+000
6.681764781682516e-003	1.320777e+000
6.689560013489278e-003	1.718447e+000
6.696980976948980e-003	1.961550e+000
6.707224026669483e-003	2.149593e+000
6.717528099440308e-003	2.248487e+000
6.732390261061044e-003	2.311446e+000
6.749001885305582e-003	2.338533e+000
6.774253367518476e-003	2.349622e+000
6.806786633593447e-003	2.352462e+000
6.866325910166130e-003	2.352978e+000
7.080000000000000e-003	2.353858e+000
7.090000000000000e-003	2.353899e+000
7.090216406647421e-003	2.352972e+000
7.090649219942264e-003	2.349119e+000
7.091514846531950e-003	2.336762e+000
7.091597774356181e-003	2.335138e+000
7.091763630004642e-003	2.331216e+000
7.091910366824602e-003	2.327545e+000
7.092074652056778e-003	2.323231e+000
7.092158705646025e-003	2.320957e+000
7.092212627222165e-003	2.319464e+000
7.092288724366851e-003	2.317315e+000
7.092343558776271e-003	2.315732e+000
7.092407657419479e-003	2.313833e+000
7.092483627737634e-003	2.311513e+000
7.092587547051591e-003	2.308224e+000
7.092708369623128e-003	2.304227e+000
7.092863084168790e-003	2.298835e+000
7.093046340750233e-003	2.292048e+000
7.093277728632853e-003	2.282869e+000
7.093548664887561e-003	2.271270e+000
7.093877848447663e-003	2.255987e+000
7.094609413877412e-003	2.217524e+000
7.095038821201775e-003	2.191924e+000
7.095659359731725e-003	2.151449e+000
7.096370992576845e-003	2.100389e+000
7.097300996561907e-003	2.026513e+000
7.098650200446981e-003	1.910767e+000
7.099009427732646e-003	1.878237e+000
7.099281545428668e-003	1.852744e+000
7.099455764607954e-003	1.836222e+000
7.099651561641426e-003	1.817455e+000
7.100000000000000e-003	1.783821e+000
7.100008691154442e-003	1.782976e+000
7.100026073463325e-003	1.781286e+000
7.100656802957106e-003	1.721400e+000
7.101287532450886e-003	1.663604e+000
7.101918261944666e-003	1.607899e+000
7.102548991438447e-003	1.554284e+000
7.103179720932227e-003	1.502760e+000
7.103810450426008e-003	1.453326e+000
7.104441179919788e-003	1.405982e+000
7.108891050994017e-003	1.090231e+000
7.109873671124286e-003	1.028707e+000
7.111838911384822e-003	9.184982e-001
7.112945440822766e-003	8.598824e-001
7.113720615112571e-003	8.211622e-001
7.114326363433724e-003	7.921536e-001
7.114908149157696e-003	7.652761e-001
7.115430379989549e-003	7.419524e-001
7.115956909959161e-003	7.192412e-001
7.116556381104422e-003	6.943136e-001
7.117208549245991e-003	6.683044e-001
7.118028547558232e-003	6.371799e-001
7.119016042371467e-003	6.019946e-001
7.120482819688115e-003	5.541111e-001
7.122683311727506e-003	4.915626e-001
7.126960820847578e-003	3.933990e-001
7.133046235283194e-003	2.898943e-001
7.140108398937512e-003	2.078367e-001
7.146591653378678e-003	1.590358e-001
7.153450244333301e-003	1.263527e-001
7.160460410389913e-003	1.052700e-001
7.168400723993259e-003	9.068516e-002
7.176926375169253e-003	8.150718e-002
7.186870482263428e-003	7.565234e-002
7.198207680596421e-003	7.228778e-002
7.212263066381225e-003	7.044069e-002
7.229680515095647e-003	6.958652e-002
7.253399048760396e-003	6.925963e-002
7.287055807182670e-003	6.917451e-002
7.497000000000000e-003	6.916472e-002
7.497006105823742e-003	6.916516e-002
7.497018317471226e-003	6.916703e-002
7.497042740766193e-003	6.917587e-002
7.497091587356128e-003	6.921642e-002
7.497189280535999e-003	6.937438e-002
7.497295181237251e-003	6.965803e-002
7.497378783452923e-003	6.999324e-002
7.497475626735008e-003	7.052429e-002
7.497589098095436e-003	7.134378e-002
7.497756080060403e-003	7.294327e-002
7.498005482045567e-003	7.623091e-002
7.498449204241880e-003	8.486156e-002
7.499336648634508e-003	1.103390e-001
7.500441250153150e-003	1.563639e-001
7.501996318249547e-003	2.455287e-001
7.503622332344084e-003	3.593135e-001
7.503999250744606e-003	3.909407e-001
7.504501808611969e-003	4.355774e-001
7.504754873004380e-003	4.587252e-001
7.504866333070805e-003	4.691470e-001
7.504963556205646e-003	4.783051e-001
7.505025490784115e-003	4.841486e-001
7.505096222624170e-003	4.908380e-001
7.505206176478787e-003	5.012849e-001
7.505331018800951e-003	5.132471e-001
7.505535674563399e-003	5.330862e-001
7.505721770825913e-003	5.514412e-001
7.506075213518090e-003	5.871155e-001
7.506476532034880e-003	6.288168e-001
7.507000000000000e-003	6.845701e-001
7.507052346796512e-003	6.902727e-001
7.507157040389536e-003	7.016196e-001
7.507785201947680e-003	7.677309e-001
7.508622750691873e-003	8.508505e-001
7.510297848180258e-003	1.001566e+000
7.513648043157028e-003	1.251441e+000
7.520348433110568e-003	1.625506e+000
7.527855232397822e-003	1.904225e+000
7.537297206676415e-003	2.109109e+000
7.547499494976633e-003	2.227343e+000
7.560964209808447e-003	2.299997e+000
7.576933118363944e-003	2.334671e+000
7.599368754807786e-003	2.349452e+000
7.629293285863975e-003	2.353758e+000
7.678844682145187e-003	2.354599e+000
7.913000000000000e-003	2.355561e+000
7.923000000000000e-003	2.355601e+000
7.923164806345334e-003	2.355063e+000
7.923494419036004e-003	2.352820e+000
7.924153644417340e-003	2.345551e+000
7.924237688131320e-003	2.344259e+000
7.924405775559277e-003	2.341087e+000
7.924564780831053e-003	2.337846e+000
7.924725021403367e-003	2.334344e+000
7.924848003788650e-003	2.331537e+000
7.924902693504328e-003	2.330249e+000
7.924979713260007e-003	2.328383e+000
7.925045577626851e-003	2.326742e+000
7.925117227225890e-003	2.324896e+000
7.925191823685817e-003	2.322901e+000
7.925299667614809e-003	2.319886e+000
7.925425166337832e-003	2.316186e+000
7.925591897557522e-003	2.310950e+000
7.925785615063156e-003	2.304404e+000
7.926038726041463e-003	2.295112e+000
7.926337170907724e-003	2.283097e+000
7.927144321877626e-003	2.245262e+000
7.927566407168298e-003	2.222468e+000
7.928041920598667e-003	2.194204e+000
7.928670830354636e-003	2.153087e+000
7.929401579865226e-003	2.100415e+000
7.930333258858389e-003	2.026024e+000
7.931719491578126e-003	1.906599e+000
7.932013865533424e-003	1.879818e+000
7.932411252089402e-003	1.842228e+000
7.933000000000001e-003	1.785739e+000
7.933009161098462e-003	1.784847e+000
7.933027483295383e-003	1.783064e+000
7.933692317297980e-003	1.719951e+000
7.934357151300576e-003	1.659145e+000
7.935021985303173e-003	1.600646e+000
7.935686819305768e-003	1.544454e+000
7.936351653308365e-003	1.490568e+000
7.937016487310961e-003	1.438988e+000
7.937681321313558e-003	1.389716e+000
7.942371803725576e-003	1.061439e+000
7.943297170327497e-003	1.004442e+000
7.945147903531338e-003	9.024492e-001
7.946176183773699e-003	8.487400e-001
7.946890191647148e-003	8.134708e-001
7.947493268789557e-003	7.848700e-001
7.948073591950612e-003	7.582759e-001
7.948516918821598e-003	7.386155e-001
7.949040069032451e-003	7.161837e-001
7.949640416445886e-003	6.913530e-001
7.950333873446219e-003	6.638563e-001
7.951136996674366e-003	6.336031e-001
7.952214986043885e-003	5.955734e-001
7.953709711384385e-003	5.475170e-001
7.956168857670193e-003	4.793583e-001
7.960737120309062e-003	3.781483e-001
7.966900133351341e-003	2.780010e-001
7.973917761283414e-003	2.006571e-001
7.980407016941995e-003	1.544034e-001
7.987306130538335e-003	1.232838e-001
7.994391440945093e-003	1.031711e-001
8.002415958914919e-003	8.932552e-002
8.011065625623409e-003	8.063792e-002
8.021177708673546e-003	7.513307e-002
8.032765752499156e-003	7.199366e-002
8.047186657760027e-003	7.029499e-002
8.065176992658575e-003	6.952530e-002
8.089853831384827e-003	6.924097e-002
8.125305162022131e-003	6.917132e-002
8.330000000000001e-003	6.916472e-002
8.330014839835300e-003	6.916734e-002
8.330044519505900e-003	6.917883e-002
8.330103878847101e-003	6.922795e-002
8.330179199130414e-003	6.935181e-002
8.330300330095481e-003	6.967900e-002
8.330379478593329e-003	6.999423e-002
8.330471810078425e-003	7.049952e-002
8.330584461060565e-003	7.130901e-002
8.330754297152503e-003	7.292846e-002
8.331004154106180e-003	7.621855e-002
8.331453303086642e-003	8.497922e-002
8.332351601047562e-003	1.108593e-001
8.333453945641309e-003	1.569701e-001
8.335016929267412e-003	2.468887e-001
8.336639720564375e-003	3.607011e-001
8.337442598456249e-003	4.301417e-001
8.337674575430438e-003	4.513242e-001
8.337942517198264e-003	4.764878e-001
8.338084257840921e-003	4.900333e-001
8.338168931767778e-003	4.982182e-001
8.338254468756835e-003	5.065184e-001
8.338309892091467e-003	5.119007e-001
8.338373216656297e-003	5.180596e-001
8.338472714361511e-003	5.277729e-001
8.338606904942180e-003	5.409667e-001
8.338793082253482e-003	5.594600e-001
8.338970474295115e-003	5.773486e-001
8.339279514966254e-003	6.091242e-001
8.339619751560006e-003	6.449239e-001
8.340000000000000e-003	6.857146e-001
8.340038024843999e-003	6.898635e-001
8.340114074531998e-003	6.981305e-001
8.341178770163981e-003	8.086977e-001
8.342395565171960e-003	9.240970e-001
8.344829155187920e-003	1.124839e+000
8.349696335219840e-003	1.439972e+000
8.357496881443953e-003	1.795558e+000
8.365564302856430e-003	2.024211e+000
8.375818184263237e-003	2.184027e+000
8.387111473868796e-003	2.272728e+000
8.402399205334976e-003	2.324048e+000
8.420809165692650e-003	2.346153e+000
8.447628336042233e-003	2.354194e+000
8.485057703751398e-003	2.356082e+000
8.552998408482873e-003	2.356463e+000
8.751026902693988e-003	2.357258e+000
8.756000000000000e-003	2.357278e+000
8.756169129231170e-003	2.356714e+000
8.756507387693511e-003	2.354544e+000
8.757037495510087e-003	2.348838e+000
8.757313213585610e-003	2.344689e+000
8.757502191790646e-003	2.341261e+000
8.757603438981930e-003	2.339291e+000
8.757656483832900e-003	2.338216e+000
8.757740106416858e-003	2.336467e+000
8.757793914281593e-003	2.335304e+000
8.757862096176017e-003	2.333773e+000
8.757937597999418e-003	2.332002e+000
8.758053377436714e-003	2.329143e+000
8.758178919872954e-003	2.325839e+000
8.758352426631106e-003	2.320923e+000
8.758549374084155e-003	2.314846e+000
8.758821429829986e-003	2.305602e+000
8.759564128736670e-003	2.275491e+000
8.760045262709517e-003	2.252508e+000
8.760546772475319e-003	2.225723e+000
8.761062395187228e-003	2.195100e+000
8.761703806035033e-003	2.152954e+000
8.762445901694369e-003	2.099102e+000
8.763389676705603e-003	2.023584e+000
8.764563671598735e-003	1.922299e+000
8.765025025067432e-003	1.880481e+000
8.765181829052952e-003	1.865748e+000
8.765390901033645e-003	1.845902e+000
8.765618089990063e-003	1.824186e+000
8.765690557892964e-003	1.817197e+000
8.765835493698766e-003	1.803163e+000
8.766000000000001e-003	1.787180e+000
8.766008303685187e-003	1.786370e+000
